lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Sawojajar, Malang","DIJUAL CEPAT RUMAH MINIMALIS SIAP HUNI DI JL.  DANAU LIMBOTO  SAWOJAJAR MALANG Luas Tanah : 127m2  Dimensi 7,5 m x 17 m Luas Bangunan ± 250 m2 Kam...",1600000000.0,2.0,2.0,127.0,250.0,2026-01-04,Kedungkandang
"Sulfat, Malang",DIJUAL RUMAH (2 Unit) LOKASI PANDANWANGI SULFAT KOTA MALANG  Spesifikasi :  - Luas Tanah 98m² / unit - Luas Bangunan 90m² / unit - 2 Kamar tidur ...,800000000.0,2.0,1.0,98.0,90.0,2026-01-04,Blimbing
"Araya, Malang",2 Lantai + 1 lantai untuk rooftop LT         : 300M² LB        : 500 M² KT        : 5+1 (3 atas dan 3 bawah) KM       : 5+1 (3 atas dan 3 bawah G...,4900000000.0,6.0,6.0,300.0,500.0,2026-01-04,Blimbing
"Dieng, Malang",Dijual Rumah Posisi Hook di Jalan Utama Perumahan Bukit Dieng Kota Malang Luas Tanah 387m2 Dimensi 17m x 22m Luas Bangunan 200m2 Bangunan 1 Lantai ...,5000000000.0,4.0,3.0,387.0,200.0,2026-01-04,Sukun
"Lowokwaru, Malang","Rumah di Lowokwaru.  Dapatkan rumah 1 lantai yang asri ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Ruma...",580000000.0,2.0,2.0,84.0,55.0,2026-01-04,Lowokwaru
"Dieng, Malang","Rumah Minimalis Baru Renov di Istana Dieng, Kota Malang  row jalan 2 mobil simpangan lancar bangunan baru selesai direnovasi one gate system, 24 ja...",3500000000.0,4.0,3.0,200.0,180.0,2026-01-04,Sukun
"Araya, Malang",RUMAH 2 LANTAI MEWAH & MURAH KAWASAN PERUMAHAN ARAYA  Spesifikasi :  Luas Tanah : 302 m2 Luas Bangunan : 250 m2 Kamar Tidur : 5 +1  Kamar Mandi : 3...,2500000000.0,6.0,4.0,302.0,250.0,2026-01-04,Blimbing
"Lowokwaru, Malang","rumah siap huni di jalan ikan-ikan, lowokwaru malang  Luas Tanah : 180 m² Dimensi : 15 x 12 m Luas Bangunan : 110 m² Kamar Tidur : 4 Kamar Mandi ...",1600000000.0,4.0,2.0,180.0,110.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang",Best Location Rumah Dijual di Bunga-Bunga Dekat Kampus Suhat Lowokwaru Malang Spesifikasi : Luas Tanah : 225 m2 Lua Bangunan : 220 m2 Dimensi : 15 ...,2250000000.0,3.0,3.0,225.0,220.0,2026-01-04,Lowokwaru
"Dieng, Malang",DIJUAL RUMAH BARU RENOVASI GRESS - PUNCAK DIENG MALANG  Lokasi super strategis di kawasan elit Puncak Dieng. Dekat berbagai kampus dan fasilitas um...,2600000000.0,7.0,4.0,250.0,220.0,2026-01-04,Sukun
"Dieng, Malang","Dijual rumah nyaman dan straegis di Bukit Dieng, Sukun, Malang Spesifikasi Luas tanah : 275 m2 Luas bangunan : 178 m2 1 lantai Kamar tidur : 3+1 Ka...",2200000000.0,4.0,3.0,275.0,178.0,2026-01-04,Sukun
"Lowokwaru, Malang","Rumah Minimalis Siap Huni daerah bendungan, sumbersari,lowokwaru kota malang Luas tanah: 117 m2 Luas bangunan: 162 m2 Lantai: 2 Kamar tidur: 3 Kama...",1600000000.0,3.0,2.0,117.0,162.0,2026-01-04,Lowokwaru
"Sawojajar, Malang","DIJUAL RUMAH BARU MODERN MINIMALIS POSISI HOOK LOKASI SAWOJAJAR 1 , KOTA MALANG  (Ready Stok)   Harga : 1.160 Miliyar (nego)   - Luas Tanah 97 m2 (...",1160000000.0,3.0,3.0,97.0,110.0,2026-01-04,Kedungkandang
"Araya, Malang",(RN155) - ⁠Posisi Hook Dan Berada Di Jalan Kembar Dengan ROW 20 - Lokasi Aman Dan Nyaman Di Private Cluster Araya - ⁠Kondisi Bangunan Terawat D...,5500000000.0,4.0,4.0,315.0,350.0,2026-01-04,Blimbing
"Araya, Malang","FOR SALE Rumah Harga Miring di PBI Araya. Lokasi strategis dekat dengan sekolah, kampus, kuliner, dan rumah sakit.   Selling points: Dalam perumaha...",1400000000.0,3.0,2.0,120.0,110.0,2026-01-04,Blimbing
"Lesanpuro, Malang",Luas tanah : 120 m² Dimensi tanah : - Luas bangunan : 216 m² Berapa lantai : 1 ½ Kamar tidur : 5 Kamar mandi : 3 Arah hadap : TIMUR Jenis surat ...,1500000000.0,5.0,3.0,120.0,216.0,2026-01-04,Kedungkandang
"Blimbing, Malang","Rumah Siap Huni Semi Furnish di Pandanwangi, Malang  Luas tanah :   88   m2 Luas bangunan  :   110  m2 Sertifikat : SHM Hadap : Utara Kamar tidur :...",1600000000.0,3.0,2.0,88.0,110.0,2026-01-04,Blimbing
"Tidar, Malang",Lingkungan aman Bisa untuk usaha (tiviles_iv),2500000000.0,4.0,3.0,320.0,175.0,2026-01-04,Sukun
"Dieng, Malang","Rumah Mewah Terawat 2 Lantai Di Boulevard Puncak Dieng, Malang   Luas Tanah 506 m2 Luas Bangunan +- 700 m2 Kamar Tidur 4+2 Kamar Mandi 3+1 (1 dalam...",9500000000.0,4.0,2.0,506.0,700.0,2026-01-04,Sukun
"Lowokwaru, Malang","DIJUAL RUMAH 3 LANTAI DI PERUMAHAN SIGURA-GURA, LOWOKWARU,  MALANG*  Spesifikasi : LT                              : 73m² LB                      ...",1350000000.0,3.0,3.0,73.0,219.0,2026-01-04,Lowokwaru
"Sulfat, Malang","TURUN HARGA DIJUAL RUMAH HOOK JL. LOGAM-LOGAM, BLIMBING MALANG KOTA  Spesifikasi : LT                              : 198m² LB                     ...",1400000000.0,6.0,4.0,198.0,115.0,2026-01-04,Blimbing
"Blimbing, Malang","Rumah Lokasi Strategis di Plaosan Timur, Malang  Luas Tanah: 70m² Luas Bangunan: 36m² Kamar Tidur: 2 Kamar Mandi: 1 Teras Dapur Ruang Tamu Ruang ...",700000000.0,2.0,1.0,70.0,36.0,2026-01-04,Blimbing
"Lowokwaru, Malang",RUMAH BARU GRESS Daerah Merjosari Malang Kota  Luas Tanah 63 m² (7x9) Luas Bangunan 40 m² Kamar Tidur 2 Kamar Mandi 1 3500 watt SHGB IMB Hadap Se...,850000000.0,2.0,1.0,63.0,40.0,2026-01-04,Lowokwaru
"Sulfat, Malang","Golden Valley, Daerah Sulfat Ada kitchen set, water heater & AC Bangunan bagus & terawat, lingkungan aman dan nyaman",920000000.0,3.0,1.0,87.0,45.0,2026-01-04,Blimbing
"Lowokwaru, Malang","Rumah 1 Lantai Semi Furnished Siap Huni Lokasi Dekat Kampus UB, Polinema, UMM, ABM, Kawasan Kuliner Soehat, Akses Mudah ke Kota Batu Cocok untuk Ru...",950000000.0,2.0,1.0,93.0,80.0,2026-01-04,Lowokwaru
"Tidar, Malang","DI JUAL RUMAH MINIMALIS LOKASI PERUMAHAN TIDAR , KOTA MALANG    Harga : 925 Jt Nego   - Luas Tanah 108 m2  - Dimensi 8x13,5 - Luas Bangunan 88 m2 -...",925000000.0,3.0,2.0,108.0,88.0,2026-01-04,Sukun
"Kedungkandang, Malang",DI JUAL RUMAH  PERUM PURI TAMAN AGUNG NO 02 KEL. : ARJOWINANGUN/ KEC. : KEDUNGKANDANG KAB  : MALANG  LT  90  M² KT +/-  3 KM +/- 2  Surat :  SHM  ...,378000000.0,3.0,2.0,90.0,90.0,2026-01-04,Kedungkandang
"Araya, Malang",(RN158) (Rumah Finish Februari 2026 +/-) Luas Tanah 240 M² Luas Bangunan 270 M² Kamar Tidur 4+1 Kamar Mandi 4+1 Sertifikat Hak Milik Air Artesis ...,3990000000.0,5.0,5.0,240.0,270.0,2026-01-04,Blimbing
"Sukun, Malang","Rumah Nyaman 2 lantai,Bangunan bagus terawat,Siap huni.Dekat Pusat kuliner,Bisnis,Sekolah,Pasar,dll.Lokasi di daerah Burung-burung,Sukun Malang.Lin...",2049999999.0,6.0,4.0,218.0,300.0,2026-01-04,Sukun
"Araya, Malang","(DN2684) Untuk Katalog Properti Lengkap, Bisa Diakses Langsung Melalui Link Berikut ********  (Rumah Finish Februari 2026 +/-) Luas Tanah 240 M² L...",3990000000.0,5.0,5.0,240.0,270.0,2026-01-04,Blimbing
"Araya, Malang","(DN2679) Untuk Katalog Properti Lengkap, Bisa Diakses Langsung Melalui Link Berikut ********  - ⁠Posisi Hook Dan Berada Di Jalan Kembar Dengan RO...",5500000000.0,4.0,4.0,315.0,350.0,2026-01-04,Blimbing
"Dieng, Malang",Rumah minimalis Bangunan terawat Lingkungan aman dan tenang (noor_yoh),900000000.0,2.0,2.0,98.0,120.0,2026-01-04,Sukun
"Araya, Malang","Rumah di Araya.  Temukan rumah 2 lantai yang modern ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ...",1040000000.0,4.0,2.0,91.0,55.0,2026-01-04,Blimbing
"Pandanwangi, Malang",FOR SALE Rumah tingkat lokasi strategis cocok untuk hunian keluarga.   Selling points: Lokasi strategis dekat Araya 1 menit ke SDN Pandanwangi 3  2...,750000000.0,4.0,2.0,116.0,180.0,2026-01-04,Blimbing
"Lowokwaru, Malang","Rumah 3 lantai di Lowokwaru, Malang.  Dijual rumah di wilayah yang nyaman dengan pemandangan perkotaan. Properti 3 lantai ini berada di lingkungan ...",1800000000.0,2.0,3.0,116.0,266.0,2026-01-04,Lowokwaru
"Kedungkandang, Malang","Rumah 2 lantai di Kedungkandang, Malang.  Dijual rumah di wilayah yang asri dengan pemandangan perkotaan. Properti 2 lantai bergaya scandinavian in...",497000000.0,2.0,2.0,60.0,50.0,2026-01-04,Kedungkandang
"Dieng, Malang","Rumah 2 lantai di Dieng, Malang.  Dijual rumah di wilayah yang asri. Properti 2 lantai ini berada di lingkungan strategis.  Rinciannya adalah sebag...",900000000.0,2.0,1.0,106.0,115.0,2026-01-04,Sukun
"Dieng, Malang","Rumah Dijual Malang Rumah berukuran luas dengan 4 kamar tidur yang berukuran besar.
 
 Garasi luas, bisa untuk usaha
 Terdapat 2 dapur
 Halaman sam...",3950000000.0,4.0,3.0,364.0,260.0,2026-01-04,Sukun
"Tunggulwulung, Malang",BUTUH JUAL CEPAT Turun Harga 875 jt >>> 700 jt  Rumah minimalis Full Bangunan dengan keamanan 24 jam  * SHM * Hadap Utara * K. Tidur 3 + 2 Untuk AR...,700000000.0,3.0,2.0,122.0,110.0,2026-01-04,Lowokwaru
"Dieng, Malang","Dijual Rumah Klasik Cantik & Terawat di Daerah Dieng, Kota Malang   Luas tanah 397 m Luas bangunan 300 m Kamar tidur 3+1 Kamar mandi 2+1 (1 KM dala...",3750000000.0,3.0,2.0,397.0,300.0,2026-01-04,Sukun
"Araya, Malang",Rumah Eksklusif Full Furnished di Graha Golf Araya Malang  Spesifikasi : Luas Tanah : 324 m2 Luas Bangunan : 300 m2 Dimensi tanah : 20 x 16.5 Lanta...,4750000000.0,7.0,4.0,324.0,300.0,2026-01-04,Blimbing
"Lowokwaru, Malang","Spesifikasi : Legalitas SHM on hands Hadap Timur & Utara Luas Tanah 374Mtr (Bentuk L) Luas Bangunan -/+ 250Mtr Bangunan 1,5 Lantai Kamar Tidur 7 Ka...",2300000000.0,7.0,4.0,374.0,250.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang",Rumah di Green Orchid Malang  Luas tanah : 128 m²  Luas Bangun : 150 m² Dimensi : 8 x 16 m Lantai  : 2 lantai Status setifikat : SHM Menghadap : ...,2750000000.0,4.0,4.0,128.0,150.0,2026-01-04,Lowokwaru
"Klojen, Malang","rumah besar Klasik hook di Jalan Buah-Buahan, Malang Luas tanah: 393 m² Luas bangunan: 250 m² Bangunan: 1 lantai Kamar tidur: 7 Kamar mandi: 4 PD...",5500000000.0,7.0,4.0,393.0,250.0,2026-01-04,Klojen
"Lowokwaru, Malang",Lokasi Sigura-gura Lowokwaru Kota Malang  Spesifikasi rumah: Luas Tanah  100 m² Luas Bangunan  90 m² 2 Kamar tidur  2 Kamar mandi  1 Ruang tamu  ...,800000000.0,2.0,2.0,100.0,90.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang","FOR SALE:  Rumah di area Jalan Bunga Bunga, Lowokwaru, Malang - LT : 400 m2 - LB : 300 m2 - 4+1 Kamar Tidur  - 3+1 Kamar Mandi  - Taman depan dan d...",4000000000.0,4.0,3.0,400.0,300.0,2026-01-04,Lowokwaru
"Araya, Malang","Turun Harga   Dijual Rumah di Araya Golf Classic Modern Siap Huni, Blimbing Malang  Luas Tanah 240 m²  Luas Bangunan 400 m² Bangunan 2 Lantai Kam...",2500000000.0,4.0,3.0,240.0,400.0,2026-01-04,Blimbing
"Blimbing, Malang","Rumah di Nol Jalan Raya Raden Intan, Arjosari - Malang  Luas Tanah: 264 m² Luas Bangunan: ±300 m² Bangunan: 1,5 lantai Kamar Tidur: 6 Kamar Mand...",3250000000.0,6.0,3.0,264.0,300.0,2026-01-04,Blimbing
"Blimbing, Malang",Spesifikasi : Legalitas SHM on hands Hadap Utara Luas Tanah 137Mtr Luas Bangunan -/+ 150Mtr Kamar Tidur 3 Kamar Mandi 2 Ruang Keluarga Ruang Duduk ...,2000000000.0,3.0,2.0,137.0,150.0,2026-01-04,Blimbing
"Lowokwaru, Malang","RUMAH OPEN SPACE WITH PANORAMIC ROOM DI IKAN2 TASIKMADU LOWOKWARU MALANG  Spesifikasi: Luas Tanah 72 m (6x12) Luas Bangunan 90 m Lantai 2,5 (Roofto...",898000000.0,3.0,2.0,72.0,90.0,2026-01-04,Lowokwaru
"Blimbing, Malang","Rumah di Perumahan Riverside.  Temukan rumah 1 lantai yang nyaman ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan ...",2100000000.0,3.0,2.0,133.0,156.0,2026-01-04,Blimbing
"Tunggulwulung, Malang","FOR SALE :  Rumah di daerah Saxofone, Malang  - LT : 111 m2  - LB : 116 m2  - Bangunan 2 lantai - 4 Kamar Tidur  - 4 Kamar Mandi + Wastafel (2 Kama...",1080000000.0,4.0,4.0,111.0,116.0,2026-01-04,Lowokwaru
"Blimbing, Malang",Rumah Mewah Eksklusif di Riverside Blimbing Malang  Spesifikasi : Luas Tanah : 375 m2 Luas Bangunan : 350 m2 Dimensi : 15x25 Kamar Tidur : 4 + 1 Ka...,6500000000.0,5.0,4.0,375.0,350.0,2026-01-04,Blimbing
"Villa Puncak Tidar, Malang",Spesifikasi : Legalitas SHM  Hadap Selatan Luas Tanah 201 Mtr Luas Bangunan -/+ 85 Mtr Kamar Tidur 3 Kamar Mandi 2 Ruang Tamu Ruang Keluarga Dapur ...,1900000000.0,3.0,2.0,201.0,85.0,2026-01-04,Sukun
"Blimbing, Malang","Rumah di Blimbing.  Temukan rumah 1 lantai yang asri ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ...",950000000.0,3.0,1.0,91.0,72.0,2026-01-04,Blimbing
"Araya, Malang",Rumah dijual di Araya Golf (target finish maret/april)  Sertifikat Hak Milik Hadap Luas tanah 180 m² Luas bangunan 250 m² (+/-) Kamar tidur 3/4+1...,2950000000.0,4.0,3.0,180.0,250.0,2026-01-04,Blimbing
"Sukun, Malang",Ready Siap Huni Lokasi Sukun Klayatan Free Biaya  Type 110/78 3 kmr 2 kmd Carport  Rooftop  Hrg 850jt  Lokasi sukun klayatan,850000000.0,3.0,2.0,78.0,130.0,2026-01-04,Sukun
"Kedungkandang, Malang","Rumah Jual Bangunan Baru Finishing Sebagian Lokasi Dalam Perumahan  View Perkotaan dan Pegunungan, Hawa Sejuk, Tenang Dekat Exit Tol Malang, Velodr...",700000000.0,3.0,3.0,200.0,160.0,2026-01-04,Kedungkandang
"Tasikmadu, Malang","FOR SALE: Rumah Modern di Tasikmadu, Malang - LT : 61 m2  - LB : 120 m2 - Bangunan 2 lantai - 4 Kamar Tidur  - 2 Kamar Mandi - Taman - Balkon  - Ca...",720000000.0,4.0,2.0,61.0,120.0,2026-01-04,Lowokwaru
"Lowokwaru, Malang",Hunian Nyaman dengan Lokasi Paling Dicari di Pusat Kota Malang!  Dijual rumah tinggal siap huni kondisi terawat dengan suasana tenang dan asri di k...,600000000.0,3.0,2.0,114.0,88.0,2026-01-04,Lowokwaru
"Dieng, Malang",TERMURAH SE-DIENG RAYA ROW JALAN KEMBAR  Spesifikasi: SHM Hadap timur Lt 631 m2 (Lebar 14m)  Lb 250 m2 Kamar tidur 3 + 1 Kamar mandi 2 (1 km dalam)...,2550000000.0,3.0,2.0,631.0,250.0,2026-01-03,Sukun
"Tasikmadu, Malang","Rumah baru di area Tasikmadu menggunakan teknologi  smart sistem . Atap galvalum , kusen terbuat dari aluminium. Akses bisa dijangkau lewat jalan S...",810000000.0,4.0,2.0,61.0,120.0,2026-01-03,Lowokwaru
"Kedungkandang, Malang",(H726) Luas Tanah : 98 m2 Luas Bangunan : 75 m2 Kamar Tidur : 2 Kamar Mandi : 1 Lantai : 1 Listrik : 2200watt Air : PDAM Sertifikat : Hak Milik Car...,1450000000.0,2.0,1.0,98.0,75.0,2026-01-03,Kedungkandang
"Cemorokandang, Malang",DIJUAL MURAH RUMAH BANGUNAN BARU !!   READY UNIT MALANG KOTA  - ⁠SHM ( SURAT HAK MILIK ) - ⁠Blok Favorit Type : Canggu B-29 - ⁠Luas Tanah : 7...,650000000.0,3.0,2.0,72.0,84.0,2026-01-03,Kedungkandang
"Sukun, Malang",Luas tanah   400 m2 Luas Bangunan  430 m PLN 2200 watt PDAM Lantai 2 Kamar Tidur 5+1 Kamar Mandi 4  Status  SHM/ IMB ada Hadap Barat Daya  Harga ju...,3950000000.0,6.0,4.0,400.0,430.0,2026-01-03,Sukun
"Merjosari, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Merjosari, Malang.  Rumah ini menawarkan kelengkapan fasil...",500000000.0,2.0,1.0,69.0,70.0,2026-01-03,Lowokwaru
"Buring, Malang","DIJUAL RUMAH BARU LOKASI JALAN MAYJEN SUNGKONO , KEDUNG KANDANG KOTA MALANG  (50 Meter JaLan Raya)   Harga : 1.150 Miliyar (nego)   - Luas Tanah 35...",1150000000.0,5.0,3.0,350.0,330.0,2026-01-03,Kedungkandang
"Blimbing, Malang","DIJUAL RUMAH BARU MODERN MINIMALIS LOKASI BLIMBING, KOTA MALANG (Semi Furnish)  Harga 1.9 Miliyar   - Luas Tanah 170 m2 (12 x 14.1) - Luas Bangunan...",1900000000.0,4.0,2.0,170.0,160.0,2026-01-03,Blimbing
"Lowokwaru, Malang",(H723) Luas Tanah : 90 m2  Luas Bangunan : 85 m2  Kamar Tidur : 3 Kamar Mandi : 2 Lantai : 2 Listrik : 3600WATT Air : PDAM Sertifikat : Hak Milik  ...,2200000000.0,3.0,2.0,90.0,85.0,2026-01-03,Lowokwaru
"Lowokwaru, Malang",Spesifikasi Utama Properti:    - Kamar Tidur: 6   - Kamar Mandi: 3   - Sertifikat: SHM - Sertifikat Hak Milik   - Daya Listrik: 4400 W   - Arah Ban...,2900000000.0,6.0,3.0,319.0,200.0,2026-01-03,Lowokwaru
"Araya, Malang","Rumah baru siap huni di Greenwood Golf Araya.Rumah dijual beserta seluruh perabotnya.View rumah menghadap lapangan golf.Cluster aman ,tenang dan ny...",4900000000.0,3.0,3.0,240.0,275.0,2026-01-03,Blimbing
"Araya, Malang",Rumah 2 lantai di Pondok Blimbing Indah ( Araya ) Malang. Rumah ini mempunyai 5 kamar tidur . Row jalan 3 mobil. Bisa dijadikan tempat usaha misaln...,1650000000.0,5.0,2.0,188.0,200.0,2026-01-03,Blimbing
"Lowokwaru, Malang","Selling point : ✅ Dekat dengan UNIV ternama seperti UB, Polinema malang,UMM ,UNISMA  ✅Dekat dengan fasilitas kesehatan seperti RS UB ,RS umum P...",525000000.0,3.0,2.0,58.0,100.0,2026-01-03,Lowokwaru
"Wonokoyo, Malang","Rumah 1,5 lantai siap huni di perumahan Pesona Buring Indah.Akses mobil dan dekat dengan jalan raya.Kondisi rumah bersih dan terawat.Di lantai pert...",500000000.0,3.0,2.0,95.0,125.0,2026-01-03,Kedungkandang
"Araya, Malang","Dijual Rumah Mewah Terawat di Araya Boulevard, Blimbing Malang   Rangka atap baja Rank kayu jati Genteng Kanmuri Kusen meranti oven  Luas Tanah 400...",5800000000.0,3.0,3.0,400.0,360.0,2026-01-03,Blimbing
"Klojen, Malang","Hitung Tanah Area Buah Buah an Dekat Jl Kawi Ijen Malang.  Lokasi nyaman, dekat dengan pusat perbelanjaan, alun2 kota, rumah sakit, kawasan Elite, ...",2000000000.0,3.0,2.0,263.0,290.0,2026-01-03,Klojen
"Araya, Malang",Rumah siap huni di  boulevard Araya Golf .Lingkungan one gate sistem sehingga aman dan nyaman.Ukuran tiap kamar luas.Row jalan lebar karena terleta...,2600000000.0,3.0,2.0,300.0,200.0,2026-01-03,Blimbing
"Araya, Malang","Rumah 2 lantai siap huni di cluster Golf Araya.Rumah ini dapat view gunung. Lingkungan tenang ,aman dan nyaman.Sangat cocok untuk investasi ,bisa d...",4500000000.0,5.0,5.0,295.0,400.0,2026-01-03,Blimbing
"Blimbing, Malang","Rumah baru 2 lantai di tengah kota Malang Akses dekat dengan RS Lavalette,RSU , SMPN 5,pasar Klojen , Stasiun kereta api dan lapangan Rampal Tersed...",1240000000.0,3.0,3.0,72.0,80.0,2026-01-03,Blimbing
"Lowokwaru, Malang",RUMAH BAGUS MODERN MINIMALIS FULL FURNISHED DI SUHAT HARGA EKONOMIS  Jual Rumah JL SOEKARNO HATTA LT 97 LB 68 KT 2 KM 1 Dimensi null Listrik 1300 W...,1200000000.0,2.0,1.0,97.0,68.0,2026-01-03,Lowokwaru
"Araya, Malang","Rumah 1,5 lantai di Araya ( masih masuk kotamadya Malang).Kondisi bangunan cukup terawat.Air menggunakan sumur dan PDAM .Akses cukup dekat dengan m...",1500000000.0,3.0,1.0,135.0,100.0,2026-01-03,Blimbing
"Araya, Malang",Spesifikasi : Luas Tanah : 240 m² Luas Bangunan : ± 300 m²  3 + 1 Kamar Tidur 3 + 1 Kamar Mandi Ruang Tamu Dapur Garasi  1 mobil Carport  2 mobi...,4300000000.0,3.0,3.0,240.0,300.0,2026-01-03,Blimbing
"Dieng, Malang",Spesifikasi : Luas Tanah 605 m2 Luas Bangunan 450 m2 Bangunan 2 Lantai Kamar Tidur 4 Kamar Mandi 5 Daya Listrik 6600 watt Air PDAM + Sumur Hadap Ut...,9750000000.0,4.0,5.0,605.0,450.0,2026-01-03,Sukun
"Blimbing, Malang","Spesifikasi : Luas tanah : 537 m² Luas bangunan : 200 m² Kamar tidur : 4 + 1 Kamar mandi : 2 + 1 Hadap : Utara, Timur dan Selatan SHM atas 3 Sert...",5600000000.0,4.0,2.0,537.0,200.0,2026-01-03,Blimbing
"Lowokwaru, Malang","Rumah Luas, Kamar Banyak, Lokasi Strategis Di Dewandaru Dekat Ke Suhat  Rumah hitung tanah dan row jalan depan lebar  Lokasi dekat ke - kampus unib...",3600000000.0,10.0,7.0,252.0,200.0,2026-01-03,Lowokwaru
"Sukun, Malang","Rumah 1 lantai di Sukun, Malang.  For sale rumah di wilayah yang tenang dengan pemandangan Lokasi dipusat kota. Properti 1 lantai ini berada di lin...",2750000000.0,5.0,3.0,275.0,240.0,2026-01-03,Sukun
"Tidar, Malang",Rumah baru 2 lantai  dekat sekolah Charis dan beberapa sekolah internasional lainnya.Lingkungan nyaman dan aman.Lokasi di Tidar ( sebelum jembatan ...,3520000000.0,3.0,3.0,224.0,198.0,2026-01-03,Sukun
"Araya, Malang",Rumah pojok di  Araya .Halaman depan sangat luas.Lokasi dekat Masjid dan jalan utama.Row jalan lebar.Rumah ini bisa dimanfaatkan untuk tempat usaha...,1500000000.0,3.0,2.0,227.0,150.0,2026-01-03,Blimbing
"Pandanwangi, Malang",Rumah minimalis siap huni di Pandanwangi Sulfat Akses mobil Harga nego sampai deal,550000000.0,2.0,1.0,77.0,60.0,2026-01-03,Blimbing
"Sukun, Malang",SHM dan IMB ready 10 menit Kampus UM 18 menit Kampus UB 7 menit Pusat kota Malang 7 Menit Cyber Mall dieng,422000000.0,2.0,1.0,87.0,36.0,2026-01-03,Sukun
"Lowokwaru, Malang","DIJUAL HARGA TERBAIK RUMAH MINIMALIS - FULLY FURNISHED - SIAP HUNI di Perumahan Permata Jingga, SoeHatt - Malang  Spesifikasi : Luas Tanah : 105m2 ...",1750000000.0,3.0,2.0,105.0,90.0,2026-01-03,Lowokwaru
"Araya, Malang","Rumah Dijual Araya Malang LYVE Unit Ready Siap Huni Dekat Universitas Binus  Luas Tanah 38m² (3,3 x 11,48 Luas Bangunan 44m² 1 Kamar Tidur   2 Ka...",750000000.0,1.0,2.0,38.0,44.0,2026-01-03,Blimbing
"Klojen, Malang","Rumah Hook, Nyaman 1 lantai.Bangunan bagus,terawat,siap huni.Lokasi di Jalan Pulau -Pulau,Klojen Malang.Dekat Sekolah SMAN 5,SMKN 4,SANMAR 1,RSI AI...",1350000000.0,2.0,2.0,111.0,120.0,2026-01-03,Klojen
"Sukun, Malang","Rumah Nyaman 2 lantai,Bangunan bagus,terawat,Luas,Garasi 2 mobil,Siap Huni.Lokasi Strategis di Tengah Kota,Tidak jauh dari Jalan Raya Besar Sukun,D...",2200000000.0,4.0,4.0,223.0,140.0,2026-01-03,Sukun
"Buring, Malang",(H711) Luas Tanah : 180 m2 Luas Bangunan : 186 m2 Kamar Tidur : 4+1 Kamar Mandi : 3+1 Lantai : 2 Listrik : 3300watt Air : PDAM Sertifikat : Hak Mil...,3500000000.0,4.0,3.0,180.0,186.0,2026-01-03,Kedungkandang
"Dieng, Malang",(H707) Luas Tanah : 113 m2  Luas Bangunan : 81 m2  Kamar Tidur : 2+1 Kamar Mandi : 1+1 Lantai : 1 Listrik : 1300WATT Air : Sumur Pompa Sertifikat :...,900000000.0,2.0,1.0,81.0,113.0,2026-01-03,Sukun
"Sawojajar, Malang","DIJUAL Rumah 2 Lantai di Sawojajar Dekat Superindo, Living Plaza (Azko dan Informa), Fitness Center, Bank, Akses Tol, Pusat Kuliner Sawojajar Kota ...",2250000000.0,3.0,2.0,127.0,220.0,2026-01-03,Kedungkandang
"Araya, Malang","The Residence Ixora Valley, Araya  ✅ Ready Stock ✅ Free BPHTB, AJB, Balik Nama ✅ Booking Fee hanya 20 Juta  Luas tanah 200 m² Luas bangunan ...",3400000000.0,4.0,3.0,200.0,179.0,2026-01-03,Blimbing
"Tidar, Malang",(H705) Luas Tanah : 113 m2  Luas Bangunan : 81 m2  Kamar Tidur : 2+1 Kamar Mandi : 1+1 Lantai : 1 Listrik : 1300WATT Air : Sumur Pompa Sertifikat :...,900000000.0,2.0,1.0,113.0,81.0,2026-01-03,Sukun
"Blimbing, Malang",Rumah Jual Cocok untuk Usaha Konveksi Siap Huni (EX Rumah & Usaha Konveksi) Di dalam Perumahan One Gate System Lokasi Strategis Akses Mudah Ke Fasi...,2000000000.0,4.0,4.0,202.0,400.0,2026-01-03,Blimbing
"Sawojajar, Malang","Rumah Jual Posisi Hook Dekat Living Plaza Sawojajar (Ace Hardware, Chatime), Pizza Hut Delivery & SPBU, Family Mart, Holland Bakery, Mie Gacoan, Do...",3000000000.0,6.0,3.0,243.0,150.0,2026-01-03,Kedungkandang
"Kedungkandang, Malang","Rumah Jual Area Kedungkandang Dekat Bandara Abd Saleh, Exit Tol Madyopuro, Velodrom Sawojajar    Spesifikasi : Sertifikat : SHM Luas Tanah : 113 m2...",800000000.0,2.0,1.0,113.0,100.0,2026-01-03,Kedungkandang
